Estado,vacunados,descarga
Aguascalientes,401501.0,13-Jun-2021 (22:05:27)
Baja California,877750.0,13-Jun-2021 (22:05:27)
Baja California Sur,228665.0,13-Jun-2021 (22:05:27)
Campeche,269908.0,13-Jun-2021 (22:05:27)
Chiapas,647216.0,13-Jun-2021 (22:05:27)
Chihuahua,1036994.0,13-Jun-2021 (22:05:27)
Coahuila,908968.0,13-Jun-2021 (22:05:27)
Colima,248409.0,13-Jun-2021 (22:05:27)
CDMX,4714855.0,13-Jun-2021 (22:05:27)
Durango,540950.0,13-Jun-2021 (22:05:27)
Guerrero,815425.0,13-Jun-2021 (22:05:27)
Hidalgo,910034.0,13-Jun-2021 (22:05:27)
Jalisco,1726218.0,13-Jun-2021 (22:05:27)
Estado de México,4631804.0,13-Jun-2021 (22:05:27)
Michoacán,1022955.0,13-Jun-2021 (22:05:27)
Morelos,581356.0,13-Jun-2021 (22:05:27)
Nayarit,360404.0,13-Jun-2021 (22:05:27)
Nuevo León,1827768.0,13-Jun-2021 (22:05:27)
Oaxaca,894387.0,13-Jun-2021 (22:05:27)
Puebla,1142910.0,13-Jun-2021 (22:05:27)
Querétaro,,13-Jun-2021 (22:05:27)
Quintana Roo,396102.0,13-Jun-2021 (22:05:27)
San Luis Potosí,786487.0,13-Jun-2021 (22:05:27)
Sinaloa,1007334.0,13-Jun-2021 (22:05:27)
Sonora,813714.0,13-Jun-2021 (22:05:27)
Tabasco,707830.0,13-Jun-2021 (22:05:27)
Tamaulipas,1014308.0,13-Jun-2021 (22:05:27)
Tlaxcala,346707.0,13-Jun-2021 (22:05:27)
Veracruz,1801498.0,13-Jun-2021 (22:05:27)
Yucatán,868583.0,13-Jun-2021 (22:05:27)
Zacatecas,544532.0,13-Jun-2021 (22:05:27)
Guanajuato,1694773.0,13-Jun-2021 (22:05:27)
