Estado,vacunados,descarga
Aguascalientes,377490.0,06-Jun-2021 (22:57:23)
Baja California,776613.0,06-Jun-2021 (22:57:23)
Baja California Sur,195465.0,06-Jun-2021 (22:57:23)
Campeche,254294.0,06-Jun-2021 (22:57:23)
Chiapas,629827.0,06-Jun-2021 (22:57:23)
Chihuahua,915132.0,06-Jun-2021 (22:57:23)
Coahuila,841369.0,06-Jun-2021 (22:57:23)
Colima,220825.0,06-Jun-2021 (22:57:23)
CDMX,4328557.0,06-Jun-2021 (22:57:23)
Durango,511116.0,06-Jun-2021 (22:57:23)
Guerrero,737493.0,06-Jun-2021 (22:57:23)
Hidalgo,796948.0,06-Jun-2021 (22:57:23)
Jalisco,1610598.0,06-Jun-2021 (22:57:23)
Estado de México,3927686.0,06-Jun-2021 (22:57:23)
Michoacán,987847.0,06-Jun-2021 (22:57:23)
Morelos,539311.0,06-Jun-2021 (22:57:23)
Nayarit,326497.0,06-Jun-2021 (22:57:23)
Nuevo León,1689351.0,06-Jun-2021 (22:57:23)
Oaxaca,862247.0,06-Jun-2021 (22:57:23)
Puebla,1064628.0,06-Jun-2021 (22:57:23)
Querétaro,,06-Jun-2021 (22:57:23)
Quintana Roo,323397.0,06-Jun-2021 (22:57:23)
San Luis Potosí,761543.0,06-Jun-2021 (22:57:23)
Sinaloa,905866.0,06-Jun-2021 (22:57:23)
Sonora,741860.0,06-Jun-2021 (22:57:23)
Tabasco,561594.0,06-Jun-2021 (22:57:23)
Tamaulipas,961662.0,06-Jun-2021 (22:57:23)
Tlaxcala,313831.0,06-Jun-2021 (22:57:23)
Veracruz,1680917.0,06-Jun-2021 (22:57:23)
Yucatán,725472.0,06-Jun-2021 (22:57:23)
Zacatecas,437329.0,06-Jun-2021 (22:57:23)
Guanajuato,1485573.0,06-Jun-2021 (22:57:23)
