Estado,vacunados,descarga
Aguascalientes,445347.0,22-Jun-2021 (19:39:48)
Baja California,1065144.0,22-Jun-2021 (19:39:48)
Baja California Sur,261079.0,22-Jun-2021 (19:39:48)
Campeche,292403.0,22-Jun-2021 (19:39:48)
Chiapas,732841.0,22-Jun-2021 (19:39:48)
Chihuahua,1137580.0,22-Jun-2021 (19:39:48)
Coahuila,987372.0,22-Jun-2021 (19:39:48)
Colima,256810.0,22-Jun-2021 (19:39:48)
CDMX,5007816.0,22-Jun-2021 (19:39:48)
Durango,565099.0,22-Jun-2021 (19:39:48)
Guerrero,857891.0,22-Jun-2021 (19:39:48)
Hidalgo,967654.0,22-Jun-2021 (19:39:48)
Jalisco,1947473.0,22-Jun-2021 (19:39:48)
Estado de México,5180460.0,22-Jun-2021 (19:39:48)
Michoacán,1117327.0,22-Jun-2021 (19:39:48)
Morelos,617639.0,22-Jun-2021 (19:39:48)
Nayarit,386955.0,22-Jun-2021 (19:39:48)
Nuevo León,1950194.0,22-Jun-2021 (19:39:48)
Oaxaca,944918.0,22-Jun-2021 (19:39:48)
Puebla,1252766.0,22-Jun-2021 (19:39:48)
Querétaro,,22-Jun-2021 (19:39:48)
Quintana Roo,489921.0,22-Jun-2021 (19:39:48)
San Luis Potosí,823784.0,22-Jun-2021 (19:39:48)
Sinaloa,1080557.0,22-Jun-2021 (19:39:48)
Sonora,899394.0,22-Jun-2021 (19:39:48)
Tabasco,838561.0,22-Jun-2021 (19:39:48)
Tamaulipas,1146888.0,22-Jun-2021 (19:39:48)
Tlaxcala,364299.0,22-Jun-2021 (19:39:48)
Veracruz,1932673.0,22-Jun-2021 (19:39:48)
Yucatán,996637.0,22-Jun-2021 (19:39:48)
Zacatecas,579648.0,22-Jun-2021 (19:39:48)
Guanajuato,1767903.0,22-Jun-2021 (19:39:48)
