Estado,vacunados,descarga
Aguascalientes,445347.0,18-Jun-2021 (20:50:44)
Baja California,1065144.0,18-Jun-2021 (20:50:44)
Baja California Sur,261079.0,18-Jun-2021 (20:50:44)
Campeche,292403.0,18-Jun-2021 (20:50:44)
Chiapas,732841.0,18-Jun-2021 (20:50:44)
Chihuahua,1137580.0,18-Jun-2021 (20:50:44)
Coahuila,987372.0,18-Jun-2021 (20:50:44)
Colima,256810.0,18-Jun-2021 (20:50:44)
CDMX,5007816.0,18-Jun-2021 (20:50:44)
Durango,565099.0,18-Jun-2021 (20:50:44)
Guerrero,857891.0,18-Jun-2021 (20:50:44)
Hidalgo,967654.0,18-Jun-2021 (20:50:44)
Jalisco,1947473.0,18-Jun-2021 (20:50:44)
Estado de México,5180460.0,18-Jun-2021 (20:50:44)
Michoacán,1117327.0,18-Jun-2021 (20:50:44)
Morelos,617639.0,18-Jun-2021 (20:50:44)
Nayarit,386955.0,18-Jun-2021 (20:50:44)
Nuevo León,1950194.0,18-Jun-2021 (20:50:44)
Oaxaca,944918.0,18-Jun-2021 (20:50:44)
Puebla,1252766.0,18-Jun-2021 (20:50:44)
Querétaro,,18-Jun-2021 (20:50:44)
Quintana Roo,489921.0,18-Jun-2021 (20:50:44)
San Luis Potosí,823784.0,18-Jun-2021 (20:50:44)
Sinaloa,1080557.0,18-Jun-2021 (20:50:44)
Sonora,899394.0,18-Jun-2021 (20:50:44)
Tabasco,838561.0,18-Jun-2021 (20:50:44)
Tamaulipas,1146888.0,18-Jun-2021 (20:50:44)
Tlaxcala,364299.0,18-Jun-2021 (20:50:44)
Veracruz,1932673.0,18-Jun-2021 (20:50:44)
Yucatán,996637.0,18-Jun-2021 (20:50:44)
Zacatecas,579648.0,18-Jun-2021 (20:50:44)
Guanajuato,1767903.0,18-Jun-2021 (20:50:44)
