Estado,vacunados,descarga
Aguascalientes,494384.0,23-Jun-2021 (23:20:04)
Baja California,1871559.0,23-Jun-2021 (23:20:04)
Baja California Sur,298986.0,23-Jun-2021 (23:20:04)
Campeche,324534.0,23-Jun-2021 (23:20:04)
Chiapas,790397.0,23-Jun-2021 (23:20:04)
Chihuahua,1213451.0,23-Jun-2021 (23:20:04)
Coahuila,1113121.0,23-Jun-2021 (23:20:04)
Colima,269591.0,23-Jun-2021 (23:20:04)
CDMX,5131547.0,23-Jun-2021 (23:20:04)
Durango,587670.0,23-Jun-2021 (23:20:04)
Guerrero,914118.0,23-Jun-2021 (23:20:04)
Hidalgo,981557.0,23-Jun-2021 (23:20:04)
Jalisco,2164087.0,23-Jun-2021 (23:20:04)
Estado de México,5328590.0,23-Jun-2021 (23:20:04)
Michoacán,1215727.0,23-Jun-2021 (23:20:04)
Morelos,700952.0,23-Jun-2021 (23:20:04)
Nayarit,437672.0,23-Jun-2021 (23:20:04)
Nuevo León,2169783.0,23-Jun-2021 (23:20:04)
Oaxaca,1026449.0,23-Jun-2021 (23:20:04)
Puebla,1345902.0,23-Jun-2021 (23:20:04)
Querétaro,,23-Jun-2021 (23:20:04)
Quintana Roo,548816.0,23-Jun-2021 (23:20:04)
San Luis Potosí,854565.0,23-Jun-2021 (23:20:04)
Sinaloa,1150890.0,23-Jun-2021 (23:20:04)
Sonora,927697.0,23-Jun-2021 (23:20:04)
Tabasco,880375.0,23-Jun-2021 (23:20:04)
Tamaulipas,1308061.0,23-Jun-2021 (23:20:04)
Tlaxcala,365733.0,23-Jun-2021 (23:20:04)
Veracruz,2083068.0,23-Jun-2021 (23:20:04)
Yucatán,1049838.0,23-Jun-2021 (23:20:04)
Zacatecas,615438.0,23-Jun-2021 (23:20:04)
Guanajuato,1901367.0,23-Jun-2021 (23:20:04)
