Estado,vacunados,descarga
Aguascalientes,494384.0,26-Jun-2021 (19:35:02)
Baja California,1871559.0,26-Jun-2021 (19:35:02)
Baja California Sur,298986.0,26-Jun-2021 (19:35:02)
Campeche,324534.0,26-Jun-2021 (19:35:02)
Chiapas,790397.0,26-Jun-2021 (19:35:02)
Chihuahua,1213451.0,26-Jun-2021 (19:35:02)
Coahuila,1113121.0,26-Jun-2021 (19:35:02)
Colima,269591.0,26-Jun-2021 (19:35:02)
CDMX,5131547.0,26-Jun-2021 (19:35:02)
Durango,587670.0,26-Jun-2021 (19:35:02)
Guerrero,914118.0,26-Jun-2021 (19:35:02)
Hidalgo,981557.0,26-Jun-2021 (19:35:02)
Jalisco,2164087.0,26-Jun-2021 (19:35:02)
Estado de México,5328590.0,26-Jun-2021 (19:35:02)
Michoacán,1215727.0,26-Jun-2021 (19:35:02)
Morelos,700952.0,26-Jun-2021 (19:35:02)
Nayarit,437672.0,26-Jun-2021 (19:35:02)
Nuevo León,2169783.0,26-Jun-2021 (19:35:02)
Oaxaca,1026449.0,26-Jun-2021 (19:35:02)
Puebla,1345902.0,26-Jun-2021 (19:35:02)
Querétaro,,26-Jun-2021 (19:35:02)
Quintana Roo,548816.0,26-Jun-2021 (19:35:02)
San Luis Potosí,854565.0,26-Jun-2021 (19:35:02)
Sinaloa,1150890.0,26-Jun-2021 (19:35:02)
Sonora,927697.0,26-Jun-2021 (19:35:02)
Tabasco,880375.0,26-Jun-2021 (19:35:02)
Tamaulipas,1308061.0,26-Jun-2021 (19:35:02)
Tlaxcala,365733.0,26-Jun-2021 (19:35:02)
Veracruz,2083068.0,26-Jun-2021 (19:35:02)
Yucatán,1049838.0,26-Jun-2021 (19:35:02)
Zacatecas,615438.0,26-Jun-2021 (19:35:02)
Guanajuato,1901367.0,26-Jun-2021 (19:35:02)
