Estado,vacunados,descarga
Aguascalientes,592376.0,06-Jul-2021 (20:37:01)
Baja California,2430450.0,06-Jul-2021 (20:37:01)
Baja California Sur,395224.0,06-Jul-2021 (20:37:01)
Campeche,330066.0,06-Jul-2021 (20:37:01)
Chiapas,898146.0,06-Jul-2021 (20:37:01)
Chihuahua,1430964.0,06-Jul-2021 (20:37:01)
Coahuila,1260393.0,06-Jul-2021 (20:37:01)
Colima,288429.0,06-Jul-2021 (20:37:01)
CDMX,5810244.0,06-Jul-2021 (20:37:01)
Durango,638654.0,06-Jul-2021 (20:37:01)
Guerrero,991672.0,06-Jul-2021 (20:37:01)
Hidalgo,1139922.0,06-Jul-2021 (20:37:01)
Jalisco,2437811.0,06-Jul-2021 (20:37:01)
Estado de México,6030796.0,06-Jul-2021 (20:37:01)
Michoacán,1288295.0,06-Jul-2021 (20:37:01)
Morelos,764542.0,06-Jul-2021 (20:37:01)
Nayarit,458169.0,06-Jul-2021 (20:37:01)
Nuevo León,2368116.0,06-Jul-2021 (20:37:01)
Oaxaca,1132374.0,06-Jul-2021 (20:37:01)
Puebla,1531172.0,06-Jul-2021 (20:37:01)
Querétaro,,06-Jul-2021 (20:37:01)
Quintana Roo,673842.0,06-Jul-2021 (20:37:01)
San Luis Potosí,1033751.0,06-Jul-2021 (20:37:01)
Sinaloa,1396339.0,06-Jul-2021 (20:37:01)
Sonora,1099623.0,06-Jul-2021 (20:37:01)
Tabasco,912322.0,06-Jul-2021 (20:37:01)
Tamaulipas,1431882.0,06-Jul-2021 (20:37:01)
Tlaxcala,381738.0,06-Jul-2021 (20:37:01)
Veracruz,2347668.0,06-Jul-2021 (20:37:01)
Yucatán,1275597.0,06-Jul-2021 (20:37:01)
Zacatecas,693754.0,06-Jul-2021 (20:37:01)
Guanajuato,2249763.0,06-Jul-2021 (20:37:01)
