Estado,vacunados,descarga
Aguascalientes,592376.0,11-Jul-2021 (19:53:21)
Baja California,2430450.0,11-Jul-2021 (19:53:21)
Baja California Sur,395224.0,11-Jul-2021 (19:53:21)
Campeche,330066.0,11-Jul-2021 (19:53:21)
Chiapas,898146.0,11-Jul-2021 (19:53:21)
Chihuahua,1430964.0,11-Jul-2021 (19:53:21)
Coahuila,1260393.0,11-Jul-2021 (19:53:21)
Colima,288429.0,11-Jul-2021 (19:53:21)
CDMX,5810244.0,11-Jul-2021 (19:53:21)
Durango,638654.0,11-Jul-2021 (19:53:21)
Guerrero,991672.0,11-Jul-2021 (19:53:21)
Hidalgo,1139922.0,11-Jul-2021 (19:53:21)
Jalisco,2437811.0,11-Jul-2021 (19:53:21)
Estado de México,6030796.0,11-Jul-2021 (19:53:21)
Michoacán,1288295.0,11-Jul-2021 (19:53:21)
Morelos,764542.0,11-Jul-2021 (19:53:21)
Nayarit,458169.0,11-Jul-2021 (19:53:21)
Nuevo León,2368116.0,11-Jul-2021 (19:53:21)
Oaxaca,1132374.0,11-Jul-2021 (19:53:21)
Puebla,1531172.0,11-Jul-2021 (19:53:21)
Querétaro,,11-Jul-2021 (19:53:21)
Quintana Roo,673842.0,11-Jul-2021 (19:53:21)
San Luis Potosí,1033751.0,11-Jul-2021 (19:53:21)
Sinaloa,1396339.0,11-Jul-2021 (19:53:21)
Sonora,1099623.0,11-Jul-2021 (19:53:21)
Tabasco,912322.0,11-Jul-2021 (19:53:21)
Tamaulipas,1431882.0,11-Jul-2021 (19:53:21)
Tlaxcala,381738.0,11-Jul-2021 (19:53:21)
Veracruz,2347668.0,11-Jul-2021 (19:53:21)
Yucatán,1275597.0,11-Jul-2021 (19:53:21)
Zacatecas,693754.0,11-Jul-2021 (19:53:21)
Guanajuato,2249763.0,11-Jul-2021 (19:53:21)
