Estado,vacunados,descarga
Aguascalientes,494384.0,27-Jun-2021 (19:35:24)
Baja California,1871559.0,27-Jun-2021 (19:35:24)
Baja California Sur,298986.0,27-Jun-2021 (19:35:24)
Campeche,324534.0,27-Jun-2021 (19:35:24)
Chiapas,790397.0,27-Jun-2021 (19:35:24)
Chihuahua,1213451.0,27-Jun-2021 (19:35:24)
Coahuila,1113121.0,27-Jun-2021 (19:35:24)
Colima,269591.0,27-Jun-2021 (19:35:24)
CDMX,5131547.0,27-Jun-2021 (19:35:24)
Durango,587670.0,27-Jun-2021 (19:35:24)
Guerrero,914118.0,27-Jun-2021 (19:35:24)
Hidalgo,981557.0,27-Jun-2021 (19:35:24)
Jalisco,2164087.0,27-Jun-2021 (19:35:24)
Estado de México,5328590.0,27-Jun-2021 (19:35:24)
Michoacán,1215727.0,27-Jun-2021 (19:35:24)
Morelos,700952.0,27-Jun-2021 (19:35:24)
Nayarit,437672.0,27-Jun-2021 (19:35:24)
Nuevo León,2169783.0,27-Jun-2021 (19:35:24)
Oaxaca,1026449.0,27-Jun-2021 (19:35:24)
Puebla,1345902.0,27-Jun-2021 (19:35:24)
Querétaro,,27-Jun-2021 (19:35:24)
Quintana Roo,548816.0,27-Jun-2021 (19:35:24)
San Luis Potosí,854565.0,27-Jun-2021 (19:35:24)
Sinaloa,1150890.0,27-Jun-2021 (19:35:24)
Sonora,927697.0,27-Jun-2021 (19:35:24)
Tabasco,880375.0,27-Jun-2021 (19:35:24)
Tamaulipas,1308061.0,27-Jun-2021 (19:35:24)
Tlaxcala,365733.0,27-Jun-2021 (19:35:24)
Veracruz,2083068.0,27-Jun-2021 (19:35:24)
Yucatán,1049838.0,27-Jun-2021 (19:35:24)
Zacatecas,615438.0,27-Jun-2021 (19:35:24)
Guanajuato,1901367.0,27-Jun-2021 (19:35:24)
