Estado,vacunados,descarga
Aguascalientes,445347.0,15-Jun-2021 (19:50:25)
Baja California,1065144.0,15-Jun-2021 (19:50:25)
Baja California Sur,261079.0,15-Jun-2021 (19:50:25)
Campeche,292403.0,15-Jun-2021 (19:50:25)
Chiapas,732841.0,15-Jun-2021 (19:50:25)
Chihuahua,1137580.0,15-Jun-2021 (19:50:25)
Coahuila,987372.0,15-Jun-2021 (19:50:25)
Colima,256810.0,15-Jun-2021 (19:50:25)
CDMX,5007816.0,15-Jun-2021 (19:50:25)
Durango,565099.0,15-Jun-2021 (19:50:25)
Guerrero,857891.0,15-Jun-2021 (19:50:25)
Hidalgo,967654.0,15-Jun-2021 (19:50:25)
Jalisco,1947473.0,15-Jun-2021 (19:50:25)
Estado de México,5180460.0,15-Jun-2021 (19:50:25)
Michoacán,1117327.0,15-Jun-2021 (19:50:25)
Morelos,617639.0,15-Jun-2021 (19:50:25)
Nayarit,386955.0,15-Jun-2021 (19:50:25)
Nuevo León,1950194.0,15-Jun-2021 (19:50:25)
Oaxaca,944918.0,15-Jun-2021 (19:50:25)
Puebla,1252766.0,15-Jun-2021 (19:50:25)
Querétaro,,15-Jun-2021 (19:50:25)
Quintana Roo,489921.0,15-Jun-2021 (19:50:25)
San Luis Potosí,823784.0,15-Jun-2021 (19:50:25)
Sinaloa,1080557.0,15-Jun-2021 (19:50:25)
Sonora,899394.0,15-Jun-2021 (19:50:25)
Tabasco,838561.0,15-Jun-2021 (19:50:25)
Tamaulipas,1146888.0,15-Jun-2021 (19:50:25)
Tlaxcala,364299.0,15-Jun-2021 (19:50:25)
Veracruz,1932673.0,15-Jun-2021 (19:50:25)
Yucatán,996637.0,15-Jun-2021 (19:50:25)
Zacatecas,579648.0,15-Jun-2021 (19:50:25)
Guanajuato,1767903.0,15-Jun-2021 (19:50:25)
